video_name,f-init,n-frames,video-frames,label-idx
7-uMJ_5WsZM,3336,81126,133667,Cutting the grass
7univ6G4RXA,1108,53482,83573,Brushing teeth
7UrJuhFvlQ4,200,90521,90899,Blowing leaves
7uumfT4aGLU,158,1045,1307,Using parallel bars
7V1ZHZRHFrg,12643,40533,103928,Elliptical trainer
7VbXyfF3kEw,843,2580,4123,Playing rubik cube
7vECSCWxbDk,396,3537,4168,Playing guitarra
7VWp-Dfvqkg,959,1246,2795,Playing harmonica
7vXt9RxeXWY,145,2073,2385,Kneeling
7wBrvMGZROQ,10,5028,4997,Using parallel bars
7WfF6FrZEuU,872,33735,36101,Polishing shoes
7wyt_-SoudU,0,3314,3312,Welding
7x5oY2Myd7I,204,400,6265,Playing ice hockey
7XGimCWcafc,1597,3768,6690,Changing car wheel
7_xkhnbnI7M,213,6068,7070,Clipping cat claws
7Xl0K-revJc,0,4089,4085,Playing saxophone
7xLL5okHSIU,775,220,3819,Raking leaves
7yg2zbiTJJ4,0,1915,1923,Wrapping presents
7yndv2xOmn0,5,3171,3177,Making a cake
7YOV0kZQIAo,59,2410,2526,Playing saxophone
7ZX3NHDmMZY,0,5474,5472,Playing water polo
800KXmqsK-w,465,5057,5522,Riding bumper cars
80pIiAmVa5Q,219,1075,1312,Fun sliding down
80spFFIdnC4,61,804,2982,Sailing
81F42Yyw_iY,107,32,1597,Pole vault
81w6SClSFMU,1681,219,2765,Hula hoop
82s4QeuHioo,1259,2289,5453,Rafting
8381XS5ZDNs,775,517,1718,Spinning
83a5nOzZU1g,1137,1343,2760,Mixing drinks
83WXP5z80Y0,356,3478,4212,Hula hoop
84g4J1rxkQc,10,164627,174602,Slacklining
84x9A9xyLcE,791,2432,3336,Windsurfing
85DumZo8-ik,145,158,473,Triple jump
85HxidMLf5Y,319,2797,3330,Polishing forniture
86lJVqKyj3A,602,4932,5673,Wrapping presents
86S2O0fpX4g,6,516,533,Doing crunches
86sxvTk3YEY,1962,3734,6760,Arm wrestling
_86X1xtj67w,141,5928,6271,Dodgeball
87fIi0-1JVM,1370,2214,6254,Getting a piercing
87hjft6OBiU,683,1279,2135,Snatch
88Mt7VfUQBU,136,5023,5160,Kneeling
88qqQjRPFUQ,647,120,926,Fun sliding down
89rUyq2rCJ8,0,875,992,Surfing
89S-sQUWIcg,0,1980,1977,Hurling
8ao9LZLn0Hs,10,138357,138423,Playing violin
8AP2he781Cw,6,1530,1527,Playing ice hockey
8ATFQNEWHL0,322,1448,1780,Preparing salad
8aYk3so14fE,60747,115771,198740,Playing congas
8B3qhnSB7U8,81,798,1448,Getting a piercing
8b3ZBE0n3V8,16925,14094,37766,Arm wrestling
8B4M8AsGZmQ,399,389,875,Wakeboarding
8BAn48zfc68,12,118,131,Starting a campfire
8btD4-N4stM,123,276,1691,Bullfighting
8bX1g0mefzM,1491,2525,4209,Polishing shoes
8C6iIFY47Kc,1286,1756,6619,Arm wrestling
8CAvjawFn3w,29703,7455,89913,Horseback riding
8cH0mAgsuAc,1008,349,4224,Kneeling
8cKjwHtCGU0,560,1502,2446,Playing racquetball
8ClpQ4q6NmM,0,115232,121428,Bathing dog
8d7FyPzxzjg,100,3634,3939,Doing motocross
8d8juWOKb0c,244,685,3925,Doing fencing
8dhDEj0Dd5s,0,3931,3932,Baton twirling
8DIfyvX7H8Y,5328,946,6816,Kite flying
8dXbbJWFEJo,0,949,950,Canoeing
8eDJXDetgGE,217,725,6638,Playing field hockey
8EDq3cjHhz0,1929,791,5695,Playing ten pins
8eGaK2mVEhY,718,1602,2348,Pole vault
8EGM3zcvjs8,677,4735,5591,Zumba
8eMjzrhxv2U,6,2165,2289,Ice fishing
8eqO6e2wWmY,6643,28330,53656,Playing badminton
8ErMpNsK3_c,5,396,987,Using the monkey bar
8EyYHnijfnI,10290,57259,130616,Getting a piercing
8fLHaW3YvJY,2365,3200,6411,Shoveling snow
8fqxUtHLyoE,200,76238,79611,Rope skipping
8fVB8gAjTO4,199,1900,2266,Playing drums
8GJWokVCzUM,562,164,1064,Long jump
8gKV8f3qSOg,1201,513,2149,Washing face
8GqAgX-kseE,10,21375,21394,Cutting the grass
8GxWehFZVRE,0,290,492,Playing accordion
8HdfGmQaabM,663,97,6948,Preparing pasta
8HhihBmSS9s,4507,49397,120372,Playing kickball
8hkVzhEKqpY,16297,42575,68047,Volleyball
8hrRE3_sWXo,1378,822,6848,Kneeling
8HxMXHc8Nr0,451,809,5477,Assembling bicycle
8HY9CPl9CqE,463,141,960,Springboard diving
8i2lkdpB2w0,63,3778,4393,Canoeing
8ikOQRbeQL8,0,3780,3963,Baton twirling
8im-T1bsyHs,54,363,2673,Javelin throw
8iQ_ZjJGQkE,230,1289,1798,Rollerblading
8j75QYV-iCg,5,4602,4614,Baton twirling
8J_bB1vI0uE,321,3206,4044,Rock climbing
8J_erRJya-k,161,3314,3556,Longboarding
8JgckTuL1WA,10,116420,124150,Playing badminton
8jJdHFW-lys,288,2432,3079,Using the balance beam
8jj-mhVrlGA,1118,942,2150,Layup drill in basketball
8K4cX9GfaII,39,1565,1706,Hanging wallpaper
8kC5L_Iu3KY,10,6177,6269,Playing congas
8kGiDHAnTqY,33121,65427,174080,Fun sliding down
8K_gkiWH5EI,84,147,6734,Surfing
8Kj5Whf2JyA,0,1805,1802,Dodgeball
8klHUzPHtQw,1099,1183,4489,BMX
8KxL1itwI3Q,332,3775,4527,Wrapping presents
8kyg5u6o21k,440,4149,4948,Longboarding
8L1xXJvKuv4,6,2288,2299,Playing water polo
8l7SuE4_lCk,0,13630,13669,Brushing teeth
8LB2tdMOZ6g,339,408,1222,Playing beach volleyball
8leZKBY0B6I,181,3240,3420,Getting a piercing
8lhODyltF2Q,0,3641,3640,Mowing the lawn
8LI3rnG6kMA,449,1183,2199,Carving jack-o-lanterns
8LiO75NtXNw,7691,199622,224097,Long jump
8liz3Fu7DGU,167,6289,6729,Playing lacrosse
8LTh7r2U8Fw,866,3581,4705,Javelin throw
8ltNqT5N-xs,0,2700,2700,Belly dance
8lw8uAimUXI,100,71,240,Springboard diving
_8m1tlowwKM,0,3253,3226,Playing piano
8Mdnvm8olC0,462,48,2373,Long jump
8miqQQJEsO0,230,2858,3253,Clean and jerk
8M_RipfsJI8,0,887,944,Hand washing clothes
8-muYZwFf9c,326,5372,5936,Windsurfing
8NcRuVMSQLs,32496,6222,221691,High jump
8nj8tlvLyUo,0,4577,4577,Building sandcastles
8Nv52hFr0tg,11153,99215,123664,Using the balance beam
8O1cLqQrn4o,2512,1159,3887,Playing badminton
8OA30kYcAUQ,267,739,5044,Raking leaves
8OCTuqJVToU,0,3585,3586,Swimming
8ofNg0y8w60,1679,340,2041,Tennis serve with ball bouncing
8ohisLftwZ4,0,2498,2490,Playing squash
8oI4xGqkzSE,5,760,6116,Disc dog
8olnQLX0hO8,132,3183,3529,River tubing
8OSnT8UvJkU,644,3530,4854,Getting a haircut
8P0N5psQrEI,470,2399,3303,Putting on shoes
8PkoDfbK5Bc,396,4063,4723,Capoeira
8pR6NBu7Ay0,31094,138163,196389,Paintball
8QbHeaXOJOA,1457,1798,6307,Kite flying
8Qg395HjqFg,709,1472,4915,Making a sandwich
8qIl-0XOguM,1536,4857,6396,Snow tubing
8qODQbBVsus,1048,2957,4207,Preparing salad
8qzR38WgsS8,2082,1543,3795,BMX
8_RfK2rp2To,563,396,2836,Pole vault
8rHY_Vt2FLA,921,2131,3886,Changing car wheel
8rimo9x4qqw,0,4353,4364,Snowboarding
8rypSctbfjU,18915,190219,226637,Painting
8SCg3toperM,4183,84075,88424,Hurling
8slE1UskRS4,0,0,5187,Capoeira
8SMXK2uOvk0,17326,14129,42919,Starting a campfire
8sTJGmY-SGQ,294,1103,1396,Using parallel bars
8TDYCXqSHCw,11,425,540,Clean and jerk
8tI9IsSpgeI,6824,10858,21577,Clean and jerk
8TNzCiy8iaY,1606,2610,4766,Tango
8TqqLqBb3sk,473,460,1312,Kneeling
8twDb4CdhE0,0,21430,35949,Having an ice cream
8Tyu4-JnfDc,3359,510,5359,Baking cookies
8UJ5PGzu1PE,467,336,884,Archery
8uP35-qttBo,1507,2554,4964,Archery
8UvKQnfXnCk,0,2301,2336,Waterskiing
8UyB9XigBXM,987,2609,5974,Braiding hair
8Uyi1KXdS50,0,3286,3285,Knitting
8v2sAylgkgc,4,1509,1519,Swinging at the playground
8v4NoUJMssI,735,450,1322,Drinking coffee
8vcO5DRxP6c,827,646,6092,Shot put
8VPiqCCOPWg,1270,116,4966,Plataform diving
8VYre-lXqIo,221,4766,5073,Tai chi
8wDm37sdBCI,7,128,616,Hand washing clothes
8WFB_LUOx4k,470,28,4607,Croquet
8-WiWyjqAv4,50,827,930,Kayaking
8WJWtfmEipI,46,426,477,Shoveling snow
8wKBvYGGldQ,230,1781,2462,Carving jack-o-lanterns
8wNsOZHTsj0,0,783,2101,Chopping wood
8W-x068F4tE,209,1411,1746,Using the pommel horse
8wxFQrFEo3M,581,2910,3647,Smoking hookah
8XB_0x_erho,878,608,1770,Fun sliding down
8xm7fWZ0RmE,207,493,842,Playing piano
8xS6cDOq5do,13730,97881,125753,Removing curlers
8xsLp6lqijo,2891,434,3825,Skateboarding
8xYzQMbI5fM,0,2038,2267,Fixing the roof
8ycO15nH8YM,0,5593,5591,Making a cake
8yFimnZ8XhA,5,1788,1800,River tubing
8YTuNZ-mIaY,1322,5025,6752,Paintball
8z29qtUWwdU,0,5242,5686,Sharpening knives
8z8FprjMNbI,1919,5656,9961,Removing ice from car
8zfA20hcc0o,5,91,3259,Futsal
8Zgys8Vn-4Y,200,168971,178145,Waterskiing
8ZjUZbykp4U,5,246,2309,Playing drums
8ZPV7ySIcbM,602,1816,6126,Fixing bicycle
8ZqRn0ovdAI,66,4222,4722,Playing congas
8Ztw2YrUHRE,0,4690,4852,Baton twirling
8ZyBER6U9Wc,0,1986,2124,Rope skipping
9029wVyGkvg,54281,51308,112122,Layup drill in basketball
90cHokbZy6A,1572,3408,5115,Sharpening knives
90LkAH4tZC4,2,1522,1611,Playing drums
91ozOcjKl5M,2767,828,4668,Preparing pasta
91Wdp_uaWrY,0,2163,2164,Doing fencing
93bg_XU3OTg,831,424,4182,Waxing skis
93jSVyXW5gc,1120,1290,2673,Archery
95L-8JtlwRU,608,2551,3785,Cleaning shoes
96HJ_LqNdkg,536,3752,5002,Cleaning shoes
96kej9yK8To,0,3584,3871,Playing violin
96krk6Ka9Vc,1689,1055,3467,Hurling
97McCuWAynA,102,65,3814,Surfing
9_7Z6Nhkzx8,1911,3620,5887,Doing motocross
980U7SiE0Nk,0,3750,3750,Baton twirling
98buk_vE_z4,272,4908,5294,Playing congas
98MoyGZKHXc,1164,2147,4687,Changing car wheel
98SSjNuSxvM,813,4021,5792,Using the rowing machine
98wL6zakU9o,0,3988,4169,Waxing skis
99A2KqvfBLI,872,605,3744,Playing harmonica
99dCcB5Unmo,861,3142,4525,Ballet
99Mk5a8Tvyk,677,3124,4298,Disc dog
9a6C5rvS56A,19243,41760,78720,Hopscotch
9A9wnSoXs48,546,2623,3226,Kayaking
9AqHhUuE9bE,14,816,840,Polishing shoes
9AzESzqOtb0,259,1561,2033,Pole vault
-9B2XtqICFw,404,4084,5514,Playing badminton
9bFevj6bomQ,304,195,1743,Futsal
9bnt6lDcF6Y,1155,642,2002,Doing crunches
9BR5LChbBLQ,1347,1248,3501,Hand car wash
9BS1II6O7I0,0,2430,2428,Playing rubik cube
9bUNAiuRXyo,299,124,503,Discus throw
9cD-Z6Aw7bE,2137,245,4490,Hammer throw
---9CpRcKoU,0,378,420,Drinking beer
9Cs3CYCMH2w,0,955,1677,Rope skipping
9d8ttpHu3cc,0,237,259,Kayaking
9ddD5Ob93J0,751,2208,3366,Changing car wheel
9DIDpTlfBWs,14487,141335,162952,Making an omelette
9dqz5ojw-ys,0,255,264,Playing water polo
9Ds9DvdPQkM,754,132,1771,Playing saxophone
9DVsv84awMg,749,249,5335,Paintball
9E-FFtZl9qM,155,277,2914,Running a marathon
9eJgsiS3xH8,47134,50084,105022,Sailing
9eqfQyr3J7k,0,792,791,Snow tubing
9FAPy8NVDgY,255,3336,3803,Preparing pasta
9FaSaHgQSO8,0,5913,6853,Riding bumper cars
9fh_ray_B80,68,1617,1680,Rock climbing
9FJwDxnlW7Y,9,38091,38108,Shoveling snow
9fnmcyUz5jg,119,2099,2252,Kayaking
9g-5J05BIiQ,242,3187,3784,Skateboarding
9GP266ETAuE,371,2924,3632,Hammer throw
_9h6NBOPTy8,1044,1315,2653,Mixing drinks
9H8OBfrm1Rw,326,3002,3548,Playing lacrosse
9hPFweZeIWs,718,1613,2459,Calf roping
9hR1MHvXGv8,1396,762,3369,Rock climbing
9-hrNWXnuY8,225,4751,5150,Disc dog
9Ht1yvo936I,0,2386,2385,Playing blackjack
9Hw3xvJJTy0,0,1086,1140,Doing a powerbomb
9J72KkOrAq4,0,94,210,Shuffleboard
9jFyJhik9VM,0,385,387,Windsurfing
9K97gmkVbyQ,537,3410,4216,Wrapping presents
9khzc3a4zz0,13,1100,1312,Rope skipping
9KNOOoIK0zw,1964,2487,6455,Blow-drying hair
9ku5v_hSVMw,15,1154,1240,Clean and jerk
9LraB2HBC0g,1794,1798,5512,Shaving legs
9lX18LyTuAQ,3135,1168,6149,Playing violin
9mF5s6_dTlk,0,3126,3127,Waxing skis
9MGnF59gZfM,169,2106,2582,Archery
9mL3eC5iizc,187,932,1971,Playing harmonica
9mpPAwSmUmk,5438,114917,127478,Fixing the roof
9N1525JmqZQ,48260,77396,144249,Laying tile
9n_cwQLpo_c,0,1540,1538,Snowboarding
9nE6C-efQdc,415,337,3544,Rock-paper-scissors
9nh_6Hzg_aw,2841,2684,5777,Cleaning windows
9ntzCNcFTKM,60,2586,2775,Doing karate
9o2iojC7gSw,460,98,3929,Pole vault
9o_SlEkq-L0,2065,331,2562,Mowing the lawn
9OVSvoKwa0A,6,3227,3336,Riding bumper cars
9peoWGfb9jc,0,1888,1894,Waxing skis
9PFlQcBl_jU,0,2185,2184,Bullfighting
9PGFsuE3Ye0,544,362,4307,Playing ten pins
9pJZsi04xBk,69,1731,2872,Playing lacrosse
9PqYL4zTnxY,116,356,4151,Rope skipping
9PuaRdU6ViM,521,5880,6564,Making a lemonade
9Pun6fgAg8Q,140,457,2684,Volleyball
9Pv2hUyODK4,1426,104,3347,Triple jump
9qFwSM8QLIE,1323,536,4725,Bullfighting
9qgO4EQiQzI,3630,807,4752,Installing carpet
9qJbSz-eCq0,2375,81,2618,Having an ice cream
9QnASEwOBT4,51675,11586,99026,Snatch
9qNM5tNMxK4,0,5177,5176,Playing squash
9qOfesI3bGE,32,3307,3468,Playing accordion
9qUbxwjh-4A,4,81,223,Smoking a cigarette
9RcCkU6dVD0,0,1116,1115,Hitting a pinata
9Rd8PpfRNmY,117,975,2206,Doing nails
9rW35YTKYq8,452,1568,5678,Playing violin
9S9hPRDwi24,50,171,247,Croquet
9sbiZgFefA4,319,3145,3935,Rollerblading
9SEc3QVBCo4,0,720,719,Roof shingle removal
9SiYS0SEKTw,1091,3066,5005,Fixing bicycle
9Tip00S7cFY,764,480,1821,Playing racquetball
9tks__Y0mqI,199,3939,204748,Having an ice cream
9-U2WOLIqB8,747,1560,2608,Playing ten pins
9UGNhbRWM14,0,116586,116580,Doing kickboxing
9uHffl5yny4,4667,30367,45689,Cleaning shoes
9uieGqu2TYA,841,3120,5811,Using parallel bars
9u-wH-UBuRc,791,879,2159,Arm wrestling
9uZoTZsTwv0,45,297,340,Calf roping
_9v34KLET0g,1019,4556,5782,Mixing drinks
9V7cMp_w1_0,103,4311,4414,Removing ice from car
9VGxxRNOdbM,715,1164,2055,Using the pommel horse
9vqOA8KVcME,3080,1768,5174,Putting on makeup
9WDvq8LXrxU,82,360,479,Polishing shoes
9wH6BIpe9X4,277,1616,2306,Horseback riding
9wMEbyzxNHI,287,2629,3886,Putting on makeup
9WmsYbZl1pw,3099,2602,7107,Making a sandwich
9wpV8Gknh1E,5827,100543,126564,Camel ride
9wtMJoqGTg0,0,2567,2671,Using the balance beam
9_wuEvN2OnQ,51,5417,5535,Playing badminton
9WXl-2sINno,646,1672,3575,Putting on makeup
9x7FyIJdVsI,360,185,2377,Swimming
9XanCE5nX2Q,5133,61598,168802,Cumbia
9xC9rVAJHm8,102,3118,3433,Smoking a cigarette
9-xf_gylOR0,39,17,1142,Painting fence
9-XGzUTSsuI,140,1801,2180,Doing kickboxing
9xOUoTQLea4,3074,3636,6792,Drinking coffee
9xtYwXpaiZ0,364,461,3021,Polishing shoes
9XyrLUWZl40,10,20,502,Playing rubik cube
9-yA1F4il_A,0,442,503,Blowing leaves
9yiXv7Hu5Lw,5,1695,1888,Ice fishing
9yktj7NCdFI,2481,426,7004,Hopscotch
9YnYdsmjkIY,106324,3951,115096,Playing harmonica
9YxgMsdO9GE,10,138659,138645,Walking the dog
9YYypM0JvUM,946,1850,3484,Fixing bicycle
9ZGy24Geu5k,96,3298,3441,Surfing
9zm9jW7_ANc,2859,2026,5257,Preparing salad
9ZnJyY_-Hzw,1052,2465,3802,Slacklining
9ZQY-ZfimYo,454,245,4148,Rock climbing
9z_ylV5c9HA,460,192,3749,Putting in contact lenses
a073aSPGTIw,1064,418,5832,Elliptical trainer
a0bj_vVpK9s,9780,34584,50103,Snow tubing
A0F6uT95xhA,403,1406,1838,Breakdancing
A0H6JceDqlg,2398,432,3423,Tennis serve with ball bouncing
a0hFDXB1RgY,213,3203,3416,Kayaking
A0R3KFXD_BU,56,1323,1397,Playing blackjack
A1k7CSI7aRs,0,363,380,Doing a powerbomb
A1SuSeqDTEI,834,864,5571,Kayaking
A1U24_iC6ww,302,2422,2727,Plastering
a25vC5zsf6A,1603,674,4409,Fixing bicycle
a2k-AgrAppg,415,896,1355,Having an ice cream
a2vaM_aRHv4,1615,1342,5309,Making a cake
a2Y7AK4VD0o,0,904,902,Playing accordion
a370DDsJtBA,15,1417,1441,Playing rubik cube
a42c_maArv4,20,151,193,Volleyball
A49K-WtIzsY,0,1475,1584,Removing ice from car
A_4yI6vh03I,2008,386,4201,Pole vault
a50gTER-FsQ,22435,3299,211540,Curling
A5-gsreb2zY,4493,149265,157858,Getting a piercing
a5R0qO5NynU,3159,2177,7157,Hula hoop
a5WhYgyH_C0,2708,724,4260,Vacuuming floor
a68k87VXX1c,0,1470,1469,Cumbia
A6CBFa22oJc,649,350,2703,Walking the dog
A6DBt7UgWEg,697,1257,6249,Playing badminton
a6lCnOqNaMY,17,793,947,Javelin throw
a6Wwa7qvlrA,524,3772,4604,Snowboarding
a7DEFV0_nCE,0,5,1879,Kite flying
a7FNzxXWvgU,1451,3148,5052,Making a sandwich
a7oaRcmRZ5k,489,2461,3096,Wakeboarding
A7PBp9PDW80,0,655,765,Doing fencing
a7QrIgqkyao,2280,1909,5407,Carving jack-o-lanterns
A8q6beSMpEE,247,1460,1745,Cleaning windows
a9ItMklOTyE,20516,78009,100101,Cricket
a9qztQPPsJg,730,250,2718,Cleaning shoes
A9TcWJnbcWs,7,129,209,Playing racquetball
A9uBPwP7DQc,3818,700,4825,Playing flauta
AA1wvSZ4Mno,7018,3324,78968,Walking the dog
AA46-AbEGdk,671,1991,4154,Using the balance beam
aA6Bchzww4Y,0,4681,4680,Removing ice from car
AA6nXQMyfhU,1476,137,3529,Polishing forniture
aa-bFJZmcko,1704,2377,5432,Fixing bicycle
AahkhvTAXwg,183,2833,3179,Baton twirling
aAlbRFeu32E,4385,448,4952,Volleyball
aaMrQi25WHc,410,1291,1851,Surfing
-AaOr1DI2no,63,3236,3408,Hanging wallpaper
AAQp3iEJxJc,654,3881,7105,Canoeing
_AaSNARQPfE,723,4368,6020,Snatch
aAZSPRL18Ss,2364,31162,78158,Spinning
ABB755sPZfY,6,372,382,Rope skipping
ABCRXwB5-JQ,6,1478,1489,Canoeing
abjQ1EyqJuw,0,1130,1128,Trimming branches or hedges
ABmZdlZEZOY,578,4217,5618,Scuba diving
AbVuOBhG634,536,188,4645,Walking the dog
abWGVKYPffM,2,84,254,Cutting the grass
AbzyaqyFI0Y,188,632,1030,Kayaking
ac1DjqY4xHs,0,916,916,Hitting a pinata
ac1M42uRXS8,0,2802,3540,Baton twirling
Ac_8KQGAe0c,9,306609,306573,Clipping cat claws
aCiN9mqkXoA,9,3593,4896,Washing dishes
aCJHnvM0Mkc,19171,15342,34689,Mooping floor
ACki-MP9qdQ,824,642,2433,Mixing drinks
ACnOpQNrhqs,53,5619,5671,Volleyball
Acogo5mgX4Q,780,1440,2581,Raking leaves
aCSG6pfivy4,20038,122505,160573,Baking cookies
ad5QOYLt_cI,1345,1955,3521,Making a sandwich
ADbp9ObJVxE,576,2312,3620,Polishing forniture
ADbpTpH4U7s,648,1654,2566,Preparing salad
aDBSNU2trmo,5,1445,1725,Snow tubing
aDDq5ofaFHI,515,451,3764,Longboarding
aDhbXceBwHw,0,1713,1806,Sumo
_AdJtwjeITM,188,750,1800,Removing curlers
AdnLY0a6yn0,244,217,2528,Triple jump
adUapXmi-xA,260,2843,3628,Playing rubik cube
AdXXy6WTVi0,532,1941,3442,Windsurfing
ADy-2Y0jmXQ,25865,7650,233613,Drinking coffee
adz3kDJLCF4,25,967,1032,Brushing teeth
_aEA1UuTai8,268,2446,2727,Using the balance beam
ae-aDWHvAGc,71,882,3822,Shuffleboard
aEAmMKa8iuM,0,1018,1018,BMX
aeEMrTpNUss,1165,334,1681,Using parallel bars
AEer099-yUM,197,416,1408,Throwing darts
aEG-_-m49mY,0,576,6599,Painting fence
AEH6JEd_03c,1232,761,2541,Baking cookies
aeKIYkn99_Q,1464,5100,6565,Snow tubing
a_EkYuPdaJ0,3712,330,5581,Painting fence
AElVyfjSHIo,2468,1220,4518,Playing drums
aEnq40UPxJ0,0,1849,1851,Playing water polo
aEopPs2eY-Q,2140,2415,6528,Doing motocross
AEQ9zIG9LqA,450,1413,1922,Tumbling
aEUbl9oT_0s,0,81,5232,Javelin throw
aEWVDbV76_Q,884,2889,4724,Wakeboarding
aEyTdUOp-qs,0,871,871,Mooping floor
aF0gDTbcOxE,401,5436,6428,Sumo
AF6tasHTW-8,179,261,1741,Rope skipping
_Af_9cK5x4E,635,5441,6959,Doing motocross
aFdYbgmbOeY,304,1815,2267,Playing rubik cube
AffS41W1Jgg,570,233,1454,Hanging wallpaper
aFGLXYcKD2M,140,3820,4302,Playing badminton
afL6f_pwgMs,0,3627,3627,River tubing
aFlumCYsZgM,0,822,822,Having an ice cream
AFnEr0_wStU,379,786,4500,Getting a piercing
afORRx0QZgI,314,1534,1978,Belly dance
aFpWNTroghs,636,1778,2790,Spread mulch
afrMWrFkgDg,13593,1262,80688,Having an ice cream
AFs_aK0DY7E,442,1092,1696,Using the pommel horse
aFVthcfDK9Q,242,476,942,Putting on makeup
AG2g8djPKV0,162,972,1329,Hand washing clothes
aG5kKRuw0Fk,358,786,6377,Playing drums
AG6Rpvxxetg,0,117,138,Using parallel bars
A_g93uJD-_8,10,106290,106318,Making an omelette
AGDsfpZQBIs,2130,18526,20705,Shot put
agIcVWDyeH0,543,561,1272,Putting on shoes
AgocNx3-De0,385,549,4570,Rafting
agr3ZKq1Iso,6,2294,2705,Riding bumper cars
aGu-FfGDdVI,6,5925,5934,Canoeing
agX22QLvOcU,202,1320,1730,Layup drill in basketball
agZNSscDJww,264,2948,3327,Hurling
AH-3mF6wWhU,1384,2030,3663,Kite flying
aH7puGPu39Y,1381,4197,5692,Snowboarding
aHKZIUD3wPI,6,824,835,Trimming branches or hedges
ahOnhEvMgq0,140,548,1877,Ping-pong
AhsujXLZYWA,200,16909,62015,Clipping cat claws
ahVeDMNS9ws,2717,3526,6242,Cleaning shoes
AhWkUdag6NA,92,3995,4088,Windsurfing
AHXcJCpvkAQ,264,1733,2434,Doing step aerobics
ahY7nqwwJEg,230,3888,4221,Skateboarding
aHzNMe-VKfE,34,145,282,Playing field hockey
Ai6RYjJ97Zg,808,4559,6242,Making a sandwich
aINlF3UDJ7s,777,1325,2391,Mixing drinks
airowj9k5ro,0,1058,1814,Fun sliding down
aiTAx3oo97U,200,23761,24150,Elliptical trainer
AItKK-a8eEI,1792,859,5690,Surfing
aivuk1LvDv8,1429,30,3269,Playing piano
aIvWwX--xKw,148,591,2504,Preparing salad
aIwFZCRFHx8,777,3275,4445,Riding bumper cars
AIxxMCcmIgM,2,1136,1250,Wakeboarding
AIZWoAbhUTY,0,4654,4652,Building sandcastles
aj1ole7T9hc,0,903,900,Mowing the lawn
aj2cioE_yG0,0,5889,6780,Table soccer
ajA_cE6b9AY,670,2482,3731,Rafting
aJbl1eVBzk0,277,3689,4501,Assembling bicycle
_ajGnJjNUX0,742,1948,3626,Installing carpet
AJ_QqCET1iY,380,1221,1890,Using the pommel horse
aJsAuChVmlY,0,630,629,Blow-drying hair
aJsDVKt5Igs,11167,23198,42575,Playing kickball
AjSFqqfzml0,73,435,546,Shaving legs
AJtJcV2_l1Q,10,182893,182857,Roof shingle removal
ajYA9O6R-AY,939,468,1576,Hopscotch
-AjZCBMb4qU,827,1868,2916,Playing accordion
aK0238Rz6UA,2220,2098,6468,Archery
AK34mhNU28s,5,950,3127,Kite flying
ak8MVjE2p3Y,0,2047,2044,Smoking a cigarette
AkeJ-lJLNkw,5,794,4833,Capoeira
aKfUE-KeYWw,9,1230,1260,Mowing the lawn
aKhD_bFB7MA,101,664,3833,Powerbocking
aKJKZHvP53E,10,133744,142498,Playing blackjack
aKLKf4Qd_4U,62,574,656,Mowing the lawn
akMN3uX51Ws,449,156,2781,Rollerblading
AKQqaMyZtf8,540,3428,4613,Blowing leaves
aKvCtSitxJY,566,1565,2880,Hula hoop
_akwfjIbsUA,265,515,786,Fun sliding down
al_769KF6Qc,279,2842,3734,Spread mulch
alcSAjjsH9w,1594,1918,4069,Making an omelette
ALjodjboELk,262,4745,5997,Scuba diving
AlLg4ZaxDoQ,71270,63709,179931,River tubing
Alv7N6Ynm1Y,2579,758,5940,Playing saxophone
aM9WZ1_8yC0,0,5039,5154,Throwing darts
amCD-2TIKw0,0,2977,2976,Zumba
aMexiSP5Vjc,0,2639,2731,Elliptical trainer
Amnp8434e90,158,2482,4836,Windsurfing
aMQVH3dF0QM,1114,2228,4406,Horseback riding
AMU1mHpR6Os,0,3649,3647,Grooming dog
AmW-O5MmJHk,413,1689,2096,Hitting a pinata
a_n3mR1iVDI,626,236,4728,Curling
AnbC-26sAI4,85,1038,2710,Sailing
ANB_IQfi9kA,296,86,3960,Surfing
An_CpsJkJMM,454,385,838,Washing face
anfZnOQGPk0,188,755,3055,Breakdancing
anO5Xhewrsw,118,1337,1454,Playing drums
AnPLZtJs7zE,25046,57695,95713,Painting fence
aNQRlsp5yv8,509,5070,6395,Building sandcastles
AnRYS02tvRA,1246,79,3194,Rock-paper-scissors
AntmYynwbhQ,921,1359,3068,Getting a haircut
ANuV_fDgI54,229,6370,6692,Pole vault
Anvhv9FFv1Q,1490,1352,6823,Sharpening knives
_ao0UwSJHWA,2129,4280,6675,Kneeling
AOBkrb8yYS4,621,325,2700,Croquet
AonniE_CsPY,0,580,839,Playing blackjack
aOrDnKEJAwQ,1444,1512,3622,Scuba diving
AoRk69eieek,561,2260,3329,Pole vault
aorWXCqqyJs,123121,13496,141897,Surfing
AoyoL-921Ws,0,2178,2183,Mowing the lawn
A-Oz6mBBBZQ,574,128,760,Building sandcastles
aOzMA2rpWEw,3363,3589,16088,Removing ice from car
ap2XL5wma4c,513,155,3013,Applying sunscreen
-ap649M020k,298,29,6380,Longboarding
Ap7GCrt9C4w,12814,123014,143469,Clean and jerk
APCbvR0SBl0,0,949,999,Javelin throw
ApH2nZIq2tU,108,534,1008,Drum corps
-ApIBtH_pVc,10,114271,114264,Changing car wheel
